Codigo do Investidor,Data de Adesao,Estado Civil,Genero,Profissao,Idade,UF do Investidor,Cidade do Investidor,Pais do Investidor,Situacao da Conta,Operou 12 Meses
3051750,26/03/2018,Desquitado(a),M,OUTROS,33,MS,AMAMBAI,BRASIL,D,N
3070352,02/04/2018,Desquitado(a),M,OUTROS,41,PR,CURITIBA,BRASIL,A,S
9942302,06/07/2021,Desquitado(a),M,MECÂNICO DE MANUTENÇÃO DE VEÍCULOS AUTOMÓVEIS E MÁQUINAS,31,PR,ALTO PARANA,BRASIL,A,S
9942423,12/07/2021,Solteiro(a),M,ESTUDANTE,21,PB,DUAS ESTRADAS,BRASIL,A,N
9922710,09/04/2024,Desquitado(a),M,BANCARIO E ECONOMIÁRIO,43,SP,ITAPEVI,BRASIL,A,N
9930869,06/05/2021,Solteiro(a),M,OUTROS,28,PB,CAMPINA GRANDE,BRASIL,A,S
9911593,02/02/2023,Desquitado(a),M,MILITAR EM GERAL,49,SP,BARUERI,BRASIL,A,S
9935082,13/02/2020,Solteiro(a),M,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,49,SP,CARAPICUIBA,BRASIL,A,N
9915246,10/08/2021,Solteiro(a),M,OUTROS,37,SP,SAO VICENTE,BRASIL,A,S
28530739,12/09/2023,Desquitado(a),F,OUTROS,50,MG,DONA EUZEBIA,BRASIL,A,N
28588483,27/12/2021,Solteiro(a),F,OUTROS,30,SP,SEVERINIA,BRASIL,A,S
20007209,06/12/2021,Solteiro(a),M,ECONOMISTA,21,SP,SAO PAULO,BRASIL,A,S
20022186,08/07/2021,Solteiro(a),M,ESTUDANTE,17,MT,CUIABA,BRASIL,A,S
20099100,22/12/2021,Solteiro(a),M,MÚSICO,21,MG,CONTAGEM,BRASIL,A,N
2169238,28/06/2017,Desquitado(a),M,FISCAL,54,SP,SAO PAULO,BRASIL,A,S
2164445,27/06/2017,Desquitado(a),M,OUTROS,43,SP,SAO BERNARDO DO CAMPO,BRASIL,D,N
2176225,04/01/2021,Solteiro(a),M,ADMINISTRADOR,41,SP,SAO PAULO,BRASIL,A,N
2186191,17/10/2017,Desquitado(a),F,ENGENHEIRO,43,SP,JACAREI,BRASIL,D,N
2160053,26/06/2017,Solteiro(a),M,OUTROS,31,MG,BELO HORIZONTE,BRASIL,D,N
2186724,09/10/2017,Desquitado(a),M,OUTROS,41,DF,BRASILIA,BRASIL,D,N
2191956,06/07/2017,Solteiro(a),M,ADMINISTRADOR,35,MT,ALTA FLORESTA,BRASIL,A,N
2172347,29/06/2017,Solteiro(a),M,MILITAR EM GERAL,33,PI,TERESINA,BRASIL,A,S
29326017,17/01/2022,Solteiro(a),M,ADMINISTRADOR,44,RS,DOIS IRMAOS,BRASIL,A,S
29369235,18/01/2022,Solteiro(a),F,TRABALHADOR AUTÔNOMO,36,RJ,RIO DE JANEIRO,BRASIL,A,N
29387976,19/12/2023,Desquitado(a),M,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,38,SP,OSASCO,BRASIL,D,N
29327540,14/11/2023,Solteiro(a),M,TRABALHADOR AUTÔNOMO,41,SP,GUARULHOS,BRASIL,A,N
29376637,30/03/2023,Solteiro(a),M,OUTROS,23,MG,BELO HORIZONTE,BRASIL,A,S
6118854,10/07/2023,Desquitado(a),F,MÉDICO,36,RJ,MACAE,BRASIL,A,N
6084788,17/08/2022,Desquitado(a),F,OUTROS,36,SP,GUARULHOS,BRASIL,A,S
6119291,14/10/2021,Solteiro(a),M,OUTROS,36,RS,PORTO ALEGRE,BRASIL,A,S
6123243,20/09/2023,Solteiro(a),F,OUTROS,33,SP,SAO PAULO,BRASIL,A,S
6110032,15/04/2019,Desquitado(a),F,ENFERMEIRO E NUTRICIONISTA,32,SP,MONTE APRAZIVEL,BRASIL,D,N
6079092,22/02/2022,Desquitado(a),M,AGRONOMO,34,PR,CASCAVEL,BRASIL,A,S
6103111,28/04/2021,Solteiro(a),M,OUTROS,26,SP,ITAQUAQUECETUBA,BRASIL,A,N
6110766,15/08/2022,Desquitado(a),M,ADVOGADO,33,MG,CAETE,BRASIL,A,N
6113440,01/08/2023,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,27,SP,SAO PAULO,BRASIL,A,S
30055741,08/02/2022,Solteiro(a),M,OUTROS,26,RJ,VOLTA REDONDA,BRASIL,A,N
9359062,31/10/2023,Desquitado(a),F,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,46,MG,PIRACEMA,BRASIL,A,N
9375808,22/11/2021,Desquitado(a),M,ANALISTA DE SISTEMAS,36,MG,DORES DE CAMPOS,BRASIL,D,N
9388926,04/01/2022,Desquitado(a),M,OUTROS,43,MG,CONTAGEM,BRASIL,A,N
9389134,06/05/2021,Divorciado(a),M,OUTROS,41,AL,ARAPIRACA,BRASIL,A,S
9362927,05/05/2021,Solteiro(a),F,OUTROS,27,PR,TOLEDO,BRASIL,A,S
9379432,23/03/2021,Solteiro(a),F,"SECRETARIO, ESTENÓGRAFO, DATILÓGRAFO, RECEPCIONISTA,TELEF.",25,SP,TABOAO DA SERRA,BRASIL,A,S
24869719,26/10/2021,Solteiro(a),F,ESTUDANTE,16,DF,BRASILIA,BRASIL,A,N
24890136,26/10/2021,Solteiro(a),M,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,25,PR,CASCAVEL,BRASIL,A,S
24843135,03/10/2022,Desquitado(a),M,OUTROS,40,RJ,NITEROI,BRASIL,A,S
28281099,10/10/2022,Solteiro(a),M,GERENTE,27,MG,SACRAMENTO,BRASIL,A,N
28265693,02/09/2022,Desquitado(a),M,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),58,RS,PASSO FUNDO,BRASIL,A,N
28265833,22/12/2021,Desquitado(a),F,OUTROS,53,AL,MACEIO,BRASIL,A,N
28285051,06/01/2022,Divorciado(a),M,OUTROS,44,PE,SANHARO,BRASIL,A,N
28297180,20/12/2021,Solteiro(a),F,OUTROS,54,MG,SANTA LUZIA,BRASIL,A,N
28286306,22/12/2021,Solteiro(a),M,DESENHISTA INDUSTRIAL,21,RJ,RIO DE JANEIRO,BRASIL,A,N
2227975,20/07/2017,Desquitado(a),F,PSICÓLOGO,47,SP,SUZANO,BRASIL,A,S
2206593,12/07/2017,Desquitado(a),M,SERVIDOR PÚBLICO FEDERAL,38,BA,SALVADOR,BRASIL,D,N
2221195,01/08/2017,Solteiro(a),M,OUTROS,30,RS,ANTONIO PRADO,BRASIL,A,S
2204803,27/01/2020,Divorciado(a),F,ADVOGADO,64,SP,SAO PAULO,BRASIL,A,S
