Codigo do Investidor,Data da Operacao,Tipo Titulo,Vencimento do Titulo,Quantidade,Valor do Titulo,Valor da Operacao,Tipo da Operacao,Canal da Operacao
16674957,14/11/2023,Tesouro Selic,01/03/2027,"0,42","0,00","5885,35",V,H
2730610,13/11/2023,Tesouro Prefixado,01/01/2026,"31,02","805,82","24996,53",C,H
3908176,23/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,85",C,H
11299145,27/11/2023,Tesouro Selic,01/03/2029,"0,03","0,00","419,69",V,H
6867085,20/11/2023,Tesouro Selic,01/03/2026,"0,12","0,00","1689,00",V,H
12931089,30/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","140,16",C,H
21213991,03/11/2023,Tesouro IPCA+,15/05/2029,"0,13","3041,53","395,39",C,H
6733458,13/11/2023,Tesouro Selic,01/03/2029,"0,03","0,00","418,05",V,H
1370671,17/11/2023,NTN-B1,15/12/2064,"0,12","760,37","91,24",C,H
29039203,10/11/2023,Tesouro Selic,01/03/2026,"0,02","0,00","280,95",C,H
19350293,20/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,11","4328,57","476,14",V,H
216836,09/11/2023,Tesouro Selic,01/03/2026,"1,88","0,00","26391,15",V,S
27596104,14/11/2023,Tesouro Selic,01/03/2029,"0,03","0,00","418,45",C,H
298081,20/11/2023,Tesouro Selic,01/03/2025,"0,25","0,00","3522,39",V,H
299707,03/11/2023,Tesouro IPCA+,15/05/2029,"2,14","3036,79","6498,73",C,H
11936103,03/11/2023,Tesouro Prefixado com Juros Semestrais,01/01/2031,"0,09","964,27","86,78",V,H
3985573,17/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,01","4334,82","43,34",C,H
405965,20/11/2023,Tesouro Selic,01/03/2026,"25,72","0,00","362085,38",C,H
9181237,30/11/2023,Tesouro Selic,01/03/2026,"0,05","0,00","706,27",V,H
5218150,27/11/2023,Tesouro IPCA+,15/08/2024,"5,03","3977,09","20004,76",V,H
2234531,06/11/2023,NTN-B1,15/12/2049,"0,73","1757,42","1282,91",C,H
42882860,22/11/2023,Tesouro Selic,01/03/2029,"0,45","0,00","6290,92",C,H
47603143,03/11/2023,Tesouro Selic,01/03/2029,"6,76","0,00","93998,40",C,H
21295909,28/11/2023,Tesouro Prefixado,01/01/2026,"0,04","814,77","32,59",C,H
11353948,27/11/2023,Tesouro Selic,01/03/2029,"0,03","0,00","419,93",C,H
1996624,14/11/2023,Tesouro Selic,01/03/2029,"0,02","0,00","278,97",C,H
549637,30/11/2023,Tesouro Selic,01/03/2026,"0,79","0,00","11161,72",C,H
156162,14/11/2023,Tesouro Selic,01/03/2029,"0,08","0,00","1115,26",V,H
35232516,08/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,25",C,H
48117508,06/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,12","4285,08","514,20",C,H
8062789,13/11/2023,Tesouro Selic,01/03/2027,"0,39","0,00","5462,44",V,H
9377543,06/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","140,23",C,S
1210779,20/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","140,75",V,H
2406634,21/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,12","4366,67","524,00",C,H
3922464,17/11/2023,Tesouro Selic,01/03/2029,"0,28","0,00","3909,06",C,H
42185980,10/11/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,44","963,66","424,01",C,H
5743568,17/11/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"9,02","982,34","8860,70",C,H
2728612,09/11/2023,Tesouro Selic,01/03/2026,"2,14","0,00","30040,99",V,H
30777252,13/11/2023,Tesouro Selic,01/03/2026,"0,36","0,00","5058,04",V,H
2288343,06/11/2023,Tesouro Selic,01/03/2029,"0,30","0,00","4173,49",C,H
21767968,23/11/2023,Tesouro Prefixado,01/07/2024,"0,19","939,77","178,55",V,H
9862881,07/11/2023,Tesouro Selic,01/03/2027,"0,80","0,00","11185,50",V,H
41150875,21/11/2023,Tesouro Selic,01/03/2026,"0,16","0,00","2253,01",V,H
32429387,03/11/2023,Tesouro IPCA+,15/05/2035,"0,38","2172,69","825,62",C,H
20458642,03/11/2023,NTN-B1,15/12/2059,"0,31","963,98","298,83",C,H
37985747,13/11/2023,Tesouro IPCA+,15/05/2045,"4,05","1239,51","5020,01",C,H
40964753,16/11/2023,Tesouro Selic,01/03/2029,"0,02","0,00","279,09",C,H
18793123,13/11/2023,Tesouro Selic,01/03/2026,"0,02","0,00","281,06",C,H
46498303,17/11/2023,Tesouro Selic,01/03/2029,"0,04","0,00","558,43",C,H
3832136,27/11/2023,Tesouro Selic,01/03/2026,"1,00","0,00","14109,77",C,H
4122595,16/11/2023,Tesouro Prefixado,01/01/2026,"0,11","809,43","89,03",V,H
435197,01/11/2023,Tesouro IPCA+,15/05/2035,"0,70","2171,83","1520,28",C,H
8758854,28/11/2023,Tesouro Prefixado,01/01/2029,"0,20","591,52","118,30",V,H
1998041,13/11/2023,Tesouro Selic,01/03/2026,"0,26","0,00","3653,03",V,H
3287177,28/11/2023,Tesouro Selic,01/03/2026,"0,86","0,00","12137,02",V,H
47004087,27/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,97",C,H
12652718,06/11/2023,Tesouro IPCA+,15/05/2045,"2,03","1235,21","2507,47",C,H
12016176,09/11/2023,NTN-B1,15/12/2084,"0,21","229,69","48,23",C,H
2874308,08/11/2023,Tesouro Selic,01/03/2026,"5,35","0,00","75093,24",C,H
26166995,08/11/2023,Tesouro Selic,01/03/2029,"0,03","0,00","417,75",C,H
13599100,10/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,01","4284,81","42,84",V,H
4336115,28/11/2023,Tesouro Selic,01/03/2026,"0,05","0,00","705,80",C,H
43093531,09/11/2023,Tesouro Selic,01/03/2026,"0,07","0,00","982,93",C,H
13727526,16/11/2023,Tesouro Selic,01/03/2029,"1,00","0,00","13954,63",C,H
42874494,13/11/2023,Tesouro Selic,01/03/2029,"1,09","0,00","15188,84",V,H
7749707,20/11/2023,Tesouro Selic,01/03/2026,"0,62","0,00","8728,34",C,H
577524,16/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"1,00","4299,81","4299,81",V,H
1159151,08/11/2023,Tesouro IPCA+,15/05/2045,"8,21","1218,58","10004,54",C,H
14000428,21/11/2023,Tesouro Selic,01/03/2026,"0,05","0,00","704,06",V,H
47732757,17/11/2023,Tesouro Prefixado,01/01/2026,"0,11","812,57","89,38",C,H
24970429,28/11/2023,Tesouro Prefixado,01/01/2029,"0,90","594,78","535,30",C,H
43637033,07/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,18",C,H
47040317,08/11/2023,Tesouro Selic,01/03/2029,"0,02","0,00","278,50",C,H
2914868,23/11/2023,Tesouro Selic,01/03/2027,"0,01","0,00","140,50",V,H
10728210,30/11/2023,Tesouro Prefixado,01/01/2025,"0,39","897,21","349,91",V,S
5836210,20/11/2023,Tesouro Prefixado,01/01/2029,"0,84","594,16","499,09",C,H
46694025,10/11/2023,Tesouro Selic,01/03/2026,"0,08","0,00","1123,80",C,H
21287220,09/11/2023,Tesouro Prefixado,01/01/2029,"0,09","579,18","52,12",C,H
3481954,24/11/2023,Tesouro Prefixado,01/01/2025,"0,50","894,89","447,44",V,H
33955820,24/11/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,03","4227,23","126,81",V,H
888434,23/11/2023,Tesouro Selic,01/03/2029,"0,42","0,00","5874,11",C,H
11845104,01/11/2023,NTN-B1,15/12/2030,"0,01","3195,14","31,95",C,H
44887391,08/11/2023,Tesouro Prefixado,01/01/2026,"0,04","802,66","32,10",C,H
30220974,29/11/2023,Tesouro Selic,01/03/2029,"0,36","0,00","5043,58",C,H
1144421,21/11/2023,Tesouro Prefixado,01/01/2026,"1,30","811,94","1055,52",V,H
2433774,16/11/2023,Tesouro Selic,01/03/2026,"0,07","0,00","984,54",C,H
3438915,09/11/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,35","957,66","335,18",V,H
7337865,03/11/2023,Tesouro IPCA+,15/05/2029,"0,33","3041,53","1003,70",C,H
359243,01/11/2023,Tesouro Selic,01/03/2026,"0,03","0,00","420,32",C,H
5122035,28/11/2023,Tesouro Selic,01/03/2026,"0,08","0,00","1129,29",C,H
4984169,28/11/2023,Tesouro Selic,01/03/2026,"0,11","0,00","1552,43",V,H
45904330,16/11/2023,Tesouro Selic,01/03/2029,"0,07","0,00","976,82",C,H
35396970,07/11/2023,Tesouro Prefixado,01/01/2026,"0,12","801,71","96,20",V,H
4179068,20/11/2023,Tesouro Selic,01/03/2026,"0,05","0,00","703,75",V,H
5090748,27/11/2023,Tesouro Prefixado,01/01/2026,"14,00","813,21","11384,94",C,H
47437049,09/11/2023,Tesouro Selic,01/03/2026,"0,03","0,00","421,25",C,H
48493280,22/11/2023,Tesouro Prefixado,01/01/2026,"0,06","812,10","48,72",C,H
13915126,20/11/2023,Tesouro Selic,01/03/2025,"1,76","0,00","24797,48",V,H
7820937,06/11/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"16,76","954,40","15995,74",C,H
771336,24/11/2023,NTN-B1,15/12/2033,"0,02","2773,58","55,47",C,S
29249586,14/11/2023,Tesouro Selic,01/03/2029,"0,02","0,00","278,97",C,H
9329293,29/11/2023,Tesouro Selic,01/03/2026,"0,02","0,00","282,45",C,H
42317402,22/11/2023,Tesouro Selic,01/03/2029,"0,03","0,00","419,39",C,H
1391486,27/11/2023,Tesouro Selic,01/03/2026,"0,13","0,00","1834,27",C,H
30871752,22/11/2023,Tesouro Prefixado,01/01/2026,"0,02","809,30","16,18",V,H
19759367,30/11/2023,Tesouro Selic,01/03/2026,"0,04","0,00","565,15",C,H
20381996,24/11/2023,Tesouro Selic,01/03/2029,"0,22","0,00","3076,59",V,H
11242360,14/11/2023,Tesouro Selic,01/03/2025,"0,50","0,00","7035,16",V,H
7268620,07/11/2023,Tesouro IPCA+,15/05/2029,"0,01","3059,82","30,59",C,H
12378800,22/11/2023,Tesouro IPCA+,15/05/2029,"0,01","3096,96","30,96",C,H
1421766,07/11/2023,NTN-B1,15/12/2054,"1,90","1312,89","2494,49",C,H
42787886,24/11/2023,Tesouro Selic,01/03/2026,"0,38","0,00","5358,03",V,H
4347823,13/11/2023,Tesouro Prefixado,01/01/2029,"0,51","581,55","296,59",C,H
12480171,09/11/2023,Tesouro Selic,01/03/2027,"3,36","0,00","47021,31",V,H
3256925,20/11/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2035,"0,06","4279,76","256,78",V,H
3160919,09/11/2023,Tesouro Selic,01/03/2025,"0,52","0,00","7306,58",V,H
6178737,08/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","140,36",C,H
8072511,09/11/2023,Tesouro Selic,01/03/2029,"0,02","0,00","278,61",C,H
607752,17/11/2023,Tesouro Selic,01/03/2029,"0,35","0,00","4886,32",C,H
33848545,14/11/2023,Tesouro Prefixado,01/01/2029,"3,45","578,32","1995,20",V,S
13542524,03/11/2023,Tesouro IPCA+,15/08/2026,"1,50","3532,99","5299,48",V,H
38062471,08/11/2023,Tesouro Selic,01/03/2029,"0,04","0,00","557,00",C,H
46294691,03/11/2023,Tesouro Selic,01/03/2026,"0,07","0,00","981,22",C,H
6281494,17/11/2023,Tesouro Prefixado,01/01/2026,"0,03","810,53","24,31",V,H
2225738,01/11/2023,Tesouro Selic,01/09/2024,"0,92","0,00","12898,09",V,H
22243268,10/11/2023,Tesouro Selic,01/03/2026,"7,11","0,00","99878,00",C,H
1217534,17/11/2023,Tesouro Selic,01/03/2029,"0,36","0,00","5023,29",V,H
2342644,01/11/2023,Tesouro Selic,01/03/2029,"0,06","0,00","833,90",C,H
3515862,23/11/2023,Tesouro Selic,01/03/2027,"0,02","0,00","280,99",V,H
4116115,17/11/2023,Tesouro Selic,01/03/2026,"0,02","0,00","281,42",C,H
20121552,24/11/2023,Tesouro IPCA+,15/05/2029,"0,64","3105,30","1987,39",C,H
24641086,28/11/2023,Tesouro Selic,01/03/2027,"0,02","0,00","281,37",V,H
6345745,20/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,19","4327,48","822,22",V,H
29892897,21/11/2023,Tesouro Prefixado,01/01/2026,"0,04","813,19","32,52",C,H
1018440,14/11/2023,Tesouro IPCA+,15/05/2035,"23,04","2170,49","50008,08",V,H
3725035,22/11/2023,Tesouro Prefixado,01/01/2029,"2,03","591,10","1199,93",C,H
48445687,22/11/2023,Tesouro Selic,01/03/2026,"0,50","0,00","7045,53",C,H
3887358,21/11/2023,Tesouro IPCA+,15/05/2045,"0,07","1256,99","87,98",C,S
24743019,09/11/2023,Tesouro Prefixado,01/01/2026,"0,07","804,70","56,32",C,H
29974099,03/11/2023,Tesouro Selic,01/03/2029,"0,89","0,00","12375,53",C,H
1358682,14/11/2023,Tesouro Selic,01/03/2029,"0,18","0,00","2510,73",C,H
33795950,14/11/2023,Tesouro Selic,01/03/2027,"0,10","0,00","1401,23",V,H
13531646,01/11/2023,Tesouro Selic,01/03/2027,"0,17","0,00","2373,60",V,H
48312326,13/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,42",C,H
827037,27/11/2023,Tesouro Selic,01/03/2027,"0,22","0,00","3093,77",V,H
883974,24/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,91",C,H
5293451,29/11/2023,Tesouro Selic,01/03/2026,"0,02","0,00","282,38",V,H
42757498,09/11/2023,Tesouro Selic,01/03/2029,"0,42","0,00","5850,96",C,H
4135714,10/11/2023,Tesouro Selic,01/03/2029,"0,72","0,00","10028,68",V,H
46839898,24/11/2023,Tesouro Selic,01/03/2029,"0,02","0,00","279,83",C,H
638588,30/11/2023,NTN-B1,15/12/2069,"1,73","581,35","1005,73",C,H
40824474,20/11/2023,Tesouro IPCA+,15/05/2045,"1,17","1274,54","1491,21",C,H
27202621,10/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,36",C,H
1607434,03/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,02","4257,99","85,15",C,H
10057149,03/11/2023,Tesouro Selic,01/03/2029,"0,03","0,00","417,15",C,H
24890136,21/11/2023,Tesouro Selic,01/03/2026,"0,04","0,00","563,38",C,H
18673355,28/11/2023,Tesouro Prefixado,01/01/2026,"0,13","814,15","105,83",V,H
6110766,17/11/2023,Tesouro Selic,01/03/2027,"0,26","0,00","3646,52",V,H
2816161,07/11/2023,Tesouro Prefixado,01/01/2029,"69,44","576,03","39999,52",C,H
44658492,29/11/2023,Tesouro Prefixado,01/01/2026,"0,05","816,17","40,80",C,H
11832967,29/11/2023,Tesouro Prefixado,01/01/2026,"6,45","815,24","5258,29",V,S
1391833,16/11/2023,Tesouro Selic,01/03/2026,"0,21","0,00","2953,63",C,H
17565481,27/11/2023,Tesouro Selic,01/03/2025,"0,06","0,00","847,26",V,H
918493,06/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,11",C,H
8631906,01/11/2023,Tesouro IPCA+,15/05/2035,"0,46","2171,83","999,04",C,H
20889696,16/11/2023,Tesouro Prefixado,01/01/2029,"1,69","589,04","995,47",C,H
2667,06/11/2023,Tesouro IPCA+,15/05/2045,"3,00","1235,21","3705,63",C,H
5613423,23/11/2023,Tesouro Selic,01/03/2026,"0,03","0,00","422,92",C,H
175019,07/11/2023,Tesouro IPCA+,15/05/2045,"40,96","1220,66","49998,23",C,H
16722450,24/11/2023,Tesouro IPCA+,15/05/2029,"0,03","3105,30","93,15",C,H
26916993,21/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","140,84",C,H
5715323,14/11/2023,Tesouro IPCA+,15/05/2029,"4,00","3067,36","12269,44",C,H
1950114,28/11/2023,Tesouro Prefixado,01/01/2026,"12,27","814,77","9997,22",C,H
9203346,14/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,48",C,S
1271169,08/11/2023,NTN-B1,15/12/2040,"10,97","1822,11","19988,54",C,H
42961796,14/11/2023,Tesouro Selic,01/03/2026,"0,03","0,00","421,77",C,H
300735,20/11/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"1,05","4353,72","4571,40",C,H
171129,27/11/2023,Tesouro IPCA+,15/05/2029,"0,67","3111,67","2084,81",C,H
7239720,22/11/2023,Tesouro IPCA+,15/08/2024,"4,00","3972,14","15888,56",V,H
47671237,06/11/2023,Tesouro Prefixado,01/01/2026,"0,04","803,26","32,13",C,H
2409132,06/11/2023,Tesouro Selic,01/03/2029,"0,26","0,00","3617,03",C,H
27649052,09/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,30",C,H
21536519,20/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","140,77",C,H
41222887,06/11/2023,Tesouro Prefixado,01/01/2026,"0,06","801,38","48,08",V,H
46182769,16/11/2023,Tesouro Selic,01/03/2026,"0,71","0,00","9986,11",C,H
8053856,17/11/2023,Tesouro Selic,01/03/2026,"0,02","0,00","281,36",V,H
48453475,23/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,85",C,H
4093041,28/11/2023,Tesouro Selic,01/03/2029,"1,65","0,00","23106,22",C,H
717377,10/11/2023,Tesouro Selic,01/03/2026,"1,00","0,00","14047,54",C,H
13570454,16/11/2023,Tesouro IPCA+,15/05/2029,"0,01","3078,12","30,78",C,H
25940737,07/11/2023,Tesouro Prefixado,01/07/2024,"0,13","934,15","121,43",V,H
6663140,16/11/2023,Tesouro Selic,01/03/2026,"0,47","0,00","6610,52",C,H
12163294,03/11/2023,Tesouro Selic,01/03/2026,"0,05","0,00","700,87",C,H
8083186,22/11/2023,NTN-B1,15/12/2054,"0,46","1317,28","605,94",V,H
11247724,24/11/2023,Tesouro Selic,01/03/2029,"0,41","0,00","5736,66",C,H
37191382,30/11/2023,Tesouro Selic,01/03/2025,"0,03","0,00","424,20",V,H
2145715,29/11/2023,Tesouro Selic,01/03/2029,"0,21","0,00","2942,08",C,H
18023220,14/11/2023,NTN-B1,15/12/2054,"0,45","1319,58","593,81",C,H
3776065,17/11/2023,Tesouro Selic,01/03/2029,"0,06","0,00","837,65",C,H
1046240,21/11/2023,Tesouro Selic,01/03/2029,"17,40","0,00","243013,09",V,H
7096631,09/11/2023,Tesouro Selic,01/03/2029,"0,19","0,00","2646,86",C,H
559015,17/11/2023,Tesouro Selic,01/03/2026,"0,04","0,00","562,85",C,H
106763,09/11/2023,Tesouro Prefixado,01/07/2024,"0,20","935,26","187,05",V,H
40803479,07/11/2023,NTN-B1,15/12/2069,"0,24","538,55","129,25",C,H
14957202,06/11/2023,Tesouro Selic,01/09/2024,"0,02","0,00","280,65",V,H
12867420,08/11/2023,Tesouro Selic,01/03/2029,"0,25","0,00","3481,29",C,H
2885316,08/11/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,05","953,21","47,66",C,H
48749896,29/11/2023,Tesouro Selic,01/03/2026,"1,42","0,00","20053,95",C,H
13462792,06/11/2023,Tesouro Prefixado,01/01/2026,"0,08","803,26","64,26",C,H
18331086,22/11/2023,Tesouro Prefixado,01/01/2026,"0,05","812,26","40,61",C,H
40931252,21/11/2023,Tesouro Selic,01/03/2026,"1,00","0,00","14084,69",C,H
41365407,03/11/2023,Tesouro IPCA+,15/05/2029,"0,60","3036,79","1822,07",C,H
37604222,21/11/2023,Tesouro IPCA+,15/05/2029,"0,32","3100,80","992,25",C,H
894896,09/11/2023,Tesouro IPCA+,15/05/2029,"0,04","3058,53","122,34",C,S
11376500,16/11/2023,Tesouro Prefixado,01/01/2029,"0,11","589,04","64,79",C,H
42521824,16/11/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"1,15","974,13","1120,24",V,H
9085672,21/11/2023,Tesouro Selic,01/03/2029,"0,03","0,00","419,20",C,H
118039,24/11/2023,Tesouro IPCA+,15/05/2045,"0,26","1250,58","325,15",C,H
6781317,17/11/2023,NTN-B1,15/12/2064,"0,13","760,37","98,84",C,H
6483385,22/11/2023,Tesouro IPCA+,15/05/2035,"0,07","2224,55","155,71",C,H
37202621,30/11/2023,Tesouro Selic,01/03/2026,"0,04","0,00","565,15",C,H
883974,28/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,96",V,H
673221,17/11/2023,NTN-B1,15/12/2049,"8,00","1792,91","14343,28",C,H
17548598,22/11/2023,Tesouro Selic,01/03/2026,"0,78","0,00","10991,02",C,H
1226187,10/11/2023,Tesouro Selic,01/03/2029,"0,03","0,00","418,09",C,H
20354051,10/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","140,47",C,H
48226234,08/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,25",C,H
362826,09/11/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,04","4365,25","174,61",C,H
3004304,07/11/2023,NTN-B1,15/12/2064,"0,96","725,99","696,95",C,H
987012,28/11/2023,Tesouro Selic,01/03/2026,"0,07","0,00","988,13",C,H
26614327,08/11/2023,Tesouro Selic,01/03/2026,"0,14","0,00","1965,05",C,H
400163,17/11/2023,NTN-B1,15/12/2049,"1,12","1790,49","2005,34",C,H
4680377,22/11/2023,Tesouro IPCA+,15/08/2026,"0,03","3578,24","107,34",V,H
1588112,13/11/2023,Tesouro Prefixado,01/07/2024,"0,26","936,36","243,45",V,H
35902064,08/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","140,36",C,H
41083091,01/11/2023,Tesouro Selic,01/03/2026,"0,07","0,00","980,52",V,S
1563471,17/11/2023,Tesouro IPCA+,15/05/2035,"0,11","2222,03","244,42",C,S
34269047,27/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,89",V,S
34741213,24/11/2023,Tesouro Selic,01/03/2025,"0,08","0,00","1129,20",V,H
27174146,22/11/2023,NTN-B1,15/12/2030,"0,03","3253,52","97,60",C,H
5264508,08/11/2023,Tesouro Selic,01/03/2026,"0,28","0,00","3930,11",C,H
48427752,22/11/2023,Tesouro IPCA+,15/05/2045,"0,03","1252,31","37,56",C,H
15595650,16/11/2023,Tesouro Selic,01/03/2029,"0,02","0,00","279,09",C,H
28224752,06/11/2023,Tesouro Selic,01/03/2026,"0,12","0,00","1682,43",V,H
9640978,28/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","140,03",C,H
22330245,27/11/2023,Tesouro Selic,01/03/2026,"0,29","0,00","4090,88",V,H
19848,10/11/2023,Tesouro IPCA+,15/05/2045,"6,45","1239,26","7993,22",C,H
45401869,17/11/2023,Tesouro Selic,01/03/2029,"0,02","0,00","279,07",V,H
1227691,06/11/2023,Tesouro Selic,01/03/2029,"0,29","0,00","4034,38",C,H
530284,20/11/2023,Tesouro Prefixado com Juros Semestrais,01/01/2027,"4,86","1025,36","4983,24",V,S
939909,01/11/2023,Tesouro Selic,01/03/2026,"0,05","0,00","700,54",C,S
31036653,08/11/2023,Tesouro IPCA+,15/05/2029,"0,50","3060,76","1530,38",C,H
34621608,06/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","140,20",V,H
32809521,03/11/2023,Tesouro IPCA+,15/08/2026,"0,01","3518,20","35,18",V,H
19631842,07/11/2023,Tesouro Selic,01/03/2025,"0,01","0,00","140,38",V,H
710935,06/11/2023,Tesouro Selic,01/03/2029,"0,02","0,00","278,23",C,H
34621608,06/11/2023,Tesouro Selic,01/03/2026,"0,03","0,00","420,61",V,H
47812810,07/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,05","4291,99","214,59",C,H
42931518,28/11/2023,Tesouro Selic,01/03/2026,"0,09","0,00","1270,15",V,H
19427629,10/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,36",C,H
19333497,17/11/2023,Tesouro Prefixado,01/01/2025,"0,08","893,75","71,50",V,H
28451131,17/11/2023,Tesouro Selic,01/03/2025,"1,72","0,00","24222,96",V,H
43374448,03/11/2023,Tesouro Selic,01/03/2026,"0,02","0,00","280,35",C,S
16245120,21/11/2023,Tesouro Selic,01/03/2026,"0,28","0,00","3943,71",C,H
19610935,10/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","140,43",V,H
6750527,17/11/2023,Tesouro Selic,01/03/2027,"0,06","0,00","841,50",V,H
10823456,03/11/2023,Tesouro IPCA+,15/05/2035,"0,14","2177,41","304,83",C,H
538533,21/11/2023,Tesouro Selic,01/03/2026,"10,65","0,00","149967,86",V,H
3377961,20/11/2023,NTN-B1,15/12/2074,"9,50","438,10","4161,95",C,H
11257752,24/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","141,03",C,H
984194,08/11/2023,Tesouro Selic,01/03/2029,"10,00","0,00","139251,70",C,S
1761705,21/11/2023,Tesouro Selic,01/03/2029,"0,28","0,00","3910,48",V,H
726049,24/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"4,59","4356,56","19996,61",C,S
44811504,30/11/2023,Tesouro Selic,01/03/2029,"0,02","0,00","280,32",C,H
19859187,08/11/2023,NTN-B1,15/12/2079,"0,10","300,10","30,01",C,H
46083685,30/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","140,16",C,H
44274336,06/11/2023,Tesouro Selic,01/03/2026,"0,01","0,00","140,23",C,H
48231871,08/11/2023,Tesouro Selic,01/03/2029,"15,08","0,00","209991,56",C,H
12594994,13/11/2023,Tesouro Prefixado,01/01/2026,"1,11","804,57","893,07",V,H
31309545,07/11/2023,Tesouro Prefixado,01/01/2026,"0,04","800,46","32,01",V,H
46973843,13/11/2023,Tesouro IPCA+,15/05/2029,"0,01","3069,63","30,69",C,H
23364104,14/11/2023,Tesouro Selic,01/03/2026,"0,27","0,00","3795,13",V,H
10650538,21/11/2023,Tesouro Selic,01/03/2027,"0,03","0,00","421,12",V,H
13276806,16/11/2023,Tesouro Selic,01/03/2025,"3,57","0,00","50253,96",V,H
46893239,23/11/2023,Tesouro Selic,01/03/2029,"0,03","0,00","419,57",C,H
34285970,21/11/2023,Tesouro Selic,01/03/2029,"0,01","0,00","139,73",C,H
2402327,23/11/2023,Tesouro IPCA+,15/05/2035,"0,08","2234,91","178,79",C,S
976759,17/11/2023,Tesouro IPCA+,15/05/2035,"1,80","2226,85","4008,33",C,S
4758650,17/11/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,05","980,77","49,03",C,H
4548301,06/11/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"1,17","4285,08","5013,54",C,H
42030904,03/11/2023,NTN-B1,15/12/2037,"0,06","2161,03","129,66",C,H
